,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0,1.000,-0.115,0.314,0.031,0.199,0.085,-0.028,0.150,0.128,0.098,-0.007,0.188,-0.017,-0.073,-0.080
1,-0.115,1.000,-0.097,0.105,-0.067,0.002,0.139,-0.364,0.145,0.246,0.034,-0.128,0.009,-0.055,-0.025
2,0.314,-0.097,1.000,0.106,0.210,0.008,-0.094,0.119,0.137,0.011,-0.093,0.089,-0.029,0.156,0.011
3,0.031,0.105,0.106,1.000,-0.023,0.075,0.121,0.019,0.054,0.030,0.115,0.020,0.060,0.135,0.055
4,0.199,-0.067,0.210,-0.023,1.000,-0.034,-0.135,0.209,0.014,0.120,-0.157,0.323,-0.048,-0.122,-0.068
5,0.085,0.002,0.008,0.075,-0.034,1.000,0.190,0.123,0.110,0.042,0.066,0.087,0.153,-0.037,-0.048
6,-0.028,0.139,-0.094,0.121,-0.135,0.190,1.000,0.029,0.080,0.126,0.114,-0.068,0.215,0.062,-0.004
7,0.150,-0.364,0.119,0.019,0.209,0.123,0.029,1.000,-0.104,-0.007,-0.017,0.227,0.142,0.050,0.132
8,0.128,0.145,0.137,0.054,0.014,0.110,0.080,-0.104,1.000,0.009,-0.080,0.028,0.008,0.117,-0.132
9,0.098,0.246,0.011,0.030,0.120,0.042,0.126,-0.007,0.009,1.000,-0.016,0.007,0.087,-0.112,-0.124
10,-0.007,0.034,-0.093,0.115,-0.157,0.066,0.114,-0.017,-0.080,-0.016,1.000,0.110,0.030,0.104,0.015
11,0.188,-0.128,0.089,0.020,0.323,0.087,-0.068,0.227,0.028,0.007,0.110,1.000,-0.012,0.000,-0.152
12,-0.017,0.009,-0.029,0.060,-0.048,0.153,0.215,0.142,0.008,0.087,0.030,-0.012,1.000,0.086,0.147
13,-0.073,-0.055,0.156,0.135,-0.122,-0.037,0.062,0.050,0.117,-0.112,0.104,0.000,0.086,1.000,0.071
14,-0.080,-0.025,0.011,0.055,-0.068,-0.048,-0.004,0.132,-0.132,-0.124,0.015,-0.152,0.147,0.071,1.000
